date,quick_ratio
2012-09-29,1.240750350267241
2013-09-28,1.4015071693618582
2014-09-27,0.8242340184087756
2015-09-26,0.8924947277012778
2016-09-24,1.2208439865326683
2017-09-30,1.0896700855039974
2018-09-29,0.9865658104153475
2019-09-28,1.3844473032028604
2020-09-26,1.2181949294064065
2021-09-25,0.9096596297447422
2022-09-24,0.7094075930952969
2023-09-30,0.8433121369780053
