date,asset_turnover
2012-09-29,0.88892675390767
2013-09-28,0.8256521739130435
2014-09-27,0.7884566444817308
2015-09-26,0.8045848409007191
2016-09-24,0.670340021014281
2017-09-30,0.6107711040474902
2018-09-29,0.7262150522933899
2019-09-28,0.7685722388306608
2020-09-26,0.8475615027416885
2021-09-25,1.042207736708053
2022-09-24,1.1178523337727317
2023-09-30,1.087077369016657
