date,ebt_per_ebit
2012-09-29,1.0094495030864756
2013-09-28,0.9935814893321976
2014-09-27,1.0186656000609489
2015-09-26,1.0180401516215078
2016-09-24,0.9809004746911311
2017-09-30,1.0447476525821595
2018-09-29,1.0282800643177523
2019-09-28,1.0282652901611138
2020-09-26,1.0121138064204682
2021-09-25,1.0023680804780217
2022-09-24,0.997203546639651
2023-09-30,0.9950569111381353
